Generation,Match_ID,Deck1_Name,Deck2_Name,Winner,Deck1_Wins,Deck2_Wins,Duration_Seconds,Worker_ID,Forge_Output_File,Error_Message,Timestamp
1,Gen1_Match81_1752159680,Gen1_Deck16,Gen1_Deck2,Gen1_Deck16,1,0,29.966078281402588,242653,Gen1_Match81_1752159680.txt,,2025-07-10T15:16:44.424426
1,Gen1_Match82_1752159680,Gen1_Deck2,Gen1_Deck17,Gen1_Deck2,1,0,27.586474180221558,242655,Gen1_Match82_1752159680.txt,,2025-07-10T15:16:45.271429
1,Gen1_Match83_1752159680,Gen1_Deck2,Gen1_Deck18,Gen1_Deck18,0,1,29.271915674209595,242654,Gen1_Match83_1752159680.txt,,2025-07-10T15:17:07.173181
1,Gen1_Match85_1752159680,Gen1_Deck2,Gen1_Deck20,Gen1_Deck2,1,0,27.90301275253296,242655,Gen1_Match85_1752159680.txt,,2025-07-10T15:17:13.174977
1,Gen1_Match84_1752159680,Gen1_Deck19,Gen1_Deck2,Gen1_Deck19,1,0,29.46528673171997,242653,Gen1_Match84_1752159680.txt,,2025-07-10T15:17:13.890179
1,Gen1_Match86_1752159680,Gen1_Deck2,Gen1_Deck21,Gen1_Deck2,1,0,26.889161109924316,242654,Gen1_Match86_1752159680.txt,,2025-07-10T15:17:34.062855
1,Gen1_Match87_1752159680,Gen1_Deck2,Gen1_Deck22,Gen1_Deck2,1,0,28.687493324279785,242655,Gen1_Match87_1752159680.txt,,2025-07-10T15:17:41.863023
1,Gen1_Match88_1752159680,Gen1_Deck23,Gen1_Deck2,Gen1_Deck2,0,1,32.11777687072754,242653,Gen1_Match88_1752159680.txt,,2025-07-10T15:17:46.008500
1,Gen1_Match89_1752159680,Gen1_Deck2,Gen1_Deck24,Gen1_Deck2,1,0,27.2331702709198,242654,Gen1_Match89_1752159680.txt,,2025-07-10T15:18:01.296519
1,Gen1_Match91_1752159680,Gen1_Deck26,Gen1_Deck2,Gen1_Deck2,0,1,28.12881112098694,242653,Gen1_Match91_1752159680.txt,,2025-07-10T15:18:14.137823
1,Gen1_Match90_1752159680,Gen1_Deck25,Gen1_Deck2,Gen1_Deck25,1,0,35.320255756378174,242655,Gen1_Match90_1752159680.txt,,2025-07-10T15:18:17.183875
1,Gen1_Match92_1752159680,Gen1_Deck27,Gen1_Deck2,Gen1_Deck2,0,1,24.879376888275146,242654,Gen1_Match92_1752159680.txt,,2025-07-10T15:18:26.176320
1,Gen1_Match94_1752159680,Gen1_Deck29,Gen1_Deck2,Gen1_Deck2,0,1,25.517157554626465,242655,Gen1_Match94_1752159680.txt,,2025-07-10T15:18:42.701445
1,Gen1_Match93_1752159680,Gen1_Deck2,Gen1_Deck28,Gen1_Deck2,1,0,33.490158796310425,242653,Gen1_Match93_1752159680.txt,,2025-07-10T15:18:47.628468
1,Gen1_Match95_1752159680,Gen1_Deck30,Gen1_Deck2,Gen1_Deck2,0,1,33.76345872879028,242654,Gen1_Match95_1752159680.txt,,2025-07-10T15:18:59.940196
1,Gen1_Match96_1752159680,Gen1_Deck2,Gen1_Deck31,Gen1_Deck2,1,0,26.425092458724976,242655,Gen1_Match96_1752159680.txt,,2025-07-10T15:19:09.126986
1,Gen1_Match97_1752159680,Gen1_Deck2,Gen1_Deck32,Gen1_Deck2,1,0,29.760300874710083,242653,Gen1_Match97_1752159680.txt,,2025-07-10T15:19:17.389317
1,Gen1_Match98_1752159680,Gen1_Deck33,Gen1_Deck2,Gen1_Deck2,0,1,33.820483922958374,242654,Gen1_Match98_1752159680.txt,,2025-07-10T15:19:33.761154
1,Gen1_Match99_1752159680,Gen1_Deck2,Gen1_Deck34,Gen1_Deck2,1,0,34.97424864768982,242655,Gen1_Match99_1752159680.txt,,2025-07-10T15:19:44.101712
1,Gen1_Match100_1752159680,Gen1_Deck3,Gen1_Deck4,Gen1_Deck4,0,1,27.1008198261261,242653,Gen1_Match100_1752159680.txt,,2025-07-10T15:19:44.490862
1,Gen1_Match101_1752159680,Gen1_Deck5,Gen1_Deck3,Gen1_Deck5,1,0,23.729690313339233,242654,Gen1_Match101_1752159680.txt,,2025-07-10T15:19:57.491297
1,Gen1_Match102_1752159680,Gen1_Deck3,Gen1_Deck6,Gen1_Deck3,1,0,27.207119941711426,242655,Gen1_Match102_1752159680.txt,,2025-07-10T15:20:11.309358
1,Gen1_Match103_1752159680,Gen1_Deck3,Gen1_Deck7,Gen1_Deck3,1,0,27.533133506774902,242653,Gen1_Match103_1752159680.txt,,2025-07-10T15:20:12.024483
1,Gen1_Match104_1752159680,Gen1_Deck8,Gen1_Deck3,Gen1_Deck3,0,1,23.774609565734863,242654,Gen1_Match104_1752159680.txt,,2025-07-10T15:20:21.266337
1,Gen1_Match105_1752159680,Gen1_Deck9,Gen1_Deck3,Gen1_Deck9,1,0,23.358874797821045,242655,Gen1_Match105_1752159680.txt,,2025-07-10T15:20:34.668652
1,Gen1_Match106_1752159680,Gen1_Deck3,Gen1_Deck10,Gen1_Deck10,0,1,29.40252423286438,242653,Gen1_Match106_1752159680.txt,,2025-07-10T15:20:41.427461
1,Gen1_Match107_1752159680,Gen1_Deck3,Gen1_Deck11,Gen1_Deck11,0,1,30.193434238433838,242654,Gen1_Match107_1752159680.txt,,2025-07-10T15:20:51.460264
1,Gen1_Match110_1752159680,Gen1_Deck3,Gen1_Deck14,Gen1_Deck14,0,1,31.84758234024048,242654,Gen1_Match110_1752159680.txt,,2025-07-10T15:21:23.308245
1,Gen1_Match108_1752159680,Gen1_Deck12,Gen1_Deck3,Gen1_Deck12,1,0,48.97421336174011,242655,Gen1_Match108_1752159680.txt,,2025-07-10T15:21:23.643314
1,Gen1_Match112_1752159680,Gen1_Deck16,Gen1_Deck3,Gen1_Deck3,0,1,22.78342890739441,242655,Gen1_Match112_1752159680.txt,,2025-07-10T15:21:46.427167
1,Gen1_Match111_1752159680,Gen1_Deck15,Gen1_Deck3,Gen1_Deck15,1,0,26.996101140975952,242654,Gen1_Match111_1752159680.txt,,2025-07-10T15:21:50.304762
1,Gen1_Match109_1752159680,Gen1_Deck3,Gen1_Deck13,Gen1_Deck3,1,0,76.82465481758118,242653,Gen1_Match109_1752159680.txt,,2025-07-10T15:21:58.252603
1,Gen1_Match114_1752159680,Gen1_Deck3,Gen1_Deck18,Gen1_Deck18,0,1,30.377913236618042,242654,Gen1_Match114_1752159680.txt,,2025-07-10T15:22:20.683130
1,Gen1_Match113_1752159680,Gen1_Deck3,Gen1_Deck17,Gen1_Deck17,0,1,36.36121201515198,242655,Gen1_Match113_1752159680.txt,,2025-07-10T15:22:22.788947
1,Gen1_Match115_1752159680,Gen1_Deck19,Gen1_Deck3,Gen1_Deck3,0,1,41.22767519950867,242653,Gen1_Match115_1752159680.txt,,2025-07-10T15:22:39.480784
1,Gen1_Match116_1752159680,Gen1_Deck3,Gen1_Deck20,Gen1_Deck20,0,1,27.271945476531982,242654,Gen1_Match116_1752159680.txt,,2025-07-10T15:22:47.955508
1,Gen1_Match117_1752159680,Gen1_Deck3,Gen1_Deck21,Gen1_Deck21,0,1,31.885602712631226,242655,Gen1_Match117_1752159680.txt,,2025-07-10T15:22:54.675080
